Date,MarketCap
15-12-2019,15589117504
16-12-2019,14555616655
17-12-2019,13357486656
18-12-2019,14501554620
19-12-2019,14092012421
20-12-2019,14065549620
21-12-2019,13964992761
22-12-2019,14428651183
23-12-2019,14020312860
24-12-2019,14070696528
25-12-2019,13787538200
26-12-2019,13778664460
27-12-2019,13873046817
28-12-2019,13995233088
29-12-2019,14698483422
30-12-2019,14468140712
31-12-2019,14139765786
01-01-2020,14271059633
02-01-2020,13902505466
03-01-2020,14642130120
04-01-2020,14741946278
05-01-2020,14875569430
06-01-2020,15753803340
07-01-2020,15672773110
08-01-2020,15425115411
09-01-2020,15178151517
10-01-2020,15724494553
11-01-2020,15613213640
12-01-2020,15937115426
13-01-2020,15759102081
14-01-2020,18135588271
15-01-2020,18167930411
16-01-2020,17969103321
17-01-2020,18669811576
18-01-2020,19173512823
19-01-2020,18257853532
20-01-2020,18276600992
21-01-2020,18560711557
22-01-2020,18409534609
23-01-2020,17824835899
24-01-2020,17840465424
25-01-2020,17649296256
26-01-2020,18394952135
27-01-2020,18709615891
28-01-2020,19307396128
29-01-2020,19165292202
30-01-2020,20223232964
31-01-2020,19729633078
01-02-2020,20116913728
02-02-2020,20660936267
03-02-2020,20800183238
04-02-2020,20735478720
05-02-2020,22379510312
06-02-2020,23270983772
07-02-2020,24412375482
08-02-2020,24461492839
09-02-2020,25060056859
10-02-2020,24508831903
11-02-2020,25863852653
12-02-2020,29108513969
13-02-2020,29407537084
14-02-2020,31179427623
15-02-2020,29045044403
16-02-2020,28518254585
17-02-2020,29231690264
18-02-2020,30945457816
19-02-2020,28514562065
20-02-2020,28318879771
21-02-2020,29162464509
22-02-2020,28807130266
23-02-2020,30065188433
24-02-2020,29131114037
25-02-2020,27223398195
26-02-2020,24794645345
27-02-2020,24915636231
28-02-2020,24919509265
29-02-2020,24162913195
01-03-2020,24069393932
02-03-2020,25347534007
03-03-2020,24681090483
04-03-2020,24688386921
05-03-2020,25213804821
06-03-2020,26785082139
07-03-2020,26164459704
08-03-2020,22079071207
09-03-2020,22224520906
10-03-2020,22093126953
11-03-2020,21446678546
12-03-2020,12366138225
13-03-2020,14663417618
14-03-2020,13575727275
15-03-2020,13787534423
16-03-2020,12180483053
17-03-2020,12549513954
18-03-2020,12650160818
19-03-2020,15048018840
20-03-2020,14624949757
21-03-2020,14635764102
22-03-2020,13590860527
23-03-2020,14870079035
24-03-2020,15296295171
25-03-2020,15015344150
26-03-2020,15255985586
27-03-2020,14770071750
28-03-2020,14446379743
29-03-2020,13852241607
30-03-2020,14661550831
31-03-2020,14739376438
01-04-2020,14966424710
02-04-2020,15673960169
03-04-2020,15682757538
04-04-2020,16029973618
05-04-2020,15847283514
06-04-2020,18674571701
07-04-2020,18231455422
08-04-2020,19066388908
09-04-2020,18866106818
10-04-2020,17499250378
11-04-2020,17479687023
12-04-2020,17805206568
13-04-2020,17270031992
14-04-2020,17417697024
15-04-2020,16943501886
16-04-2020,19031693317
17-04-2020,18976660194
18-04-2020,20668075857
19-04-2020,20084614446
20-04-2020,19056520718
21-04-2020,19107591182
22-04-2020,20200984352
23-04-2020,20472236139
24-04-2020,20940434737
25-04-2020,21637838417
26-04-2020,21839976557
27-04-2020,21832392036
28-04-2020,21966890357
29-04-2020,24023887081
30-04-2020,22989647065
01-05-2020,23725367639
02-05-2020,23850828459
03-05-2020,23367177867
04-05-2020,23064379025
05-05-2020,22912129590
06-05-2020,22613632877
07-05-2020,23528981906
08-05-2020,23609735113
09-05-2020,23458353558
10-05-2020,20911059578
11-05-2020,20615704449
12-05-2020,20995260629
13-05-2020,22093789228
14-05-2020,22513148759
15-05-2020,21703086885
16-05-2020,22266558227
17-05-2020,22988575488
18-05-2020,23808928396
19-05-2020,23692625224
20-05-2020,23323160696
21-05-2020,22192109650
22-05-2020,23003786385
23-05-2020,23176030659
24-05-2020,22476471750
25-05-2020,22806813423
26-05-2020,22429962991
27-05-2020,23206144127
28-05-2020,24428738047
29-05-2020,24524484269
30-05-2020,26936114604
31-05-2020,25675542329
01-06-2020,27459257209
02-06-2020,26376031890
03-06-2020,27153238868
04-06-2020,27184018611
05-06-2020,26830954614
06-06-2020,26913140925
07-06-2020,27276459502
08-06-2020,27406923226
09-06-2020,27254678255
10-06-2020,27539945413
11-06-2020,25791024831
12-06-2020,26438827420
13-06-2020,26599679550
14-06-2020,26069111857
15-06-2020,25606145743
16-06-2020,26109047392
17-06-2020,25957610764
18-06-2020,25857495155
19-06-2020,25307718819
20-06-2020,25548837121
21-06-2020,25520273837
22-06-2020,27032930743
23-06-2020,27215606543
24-06-2020,26285822239
25-06-2020,25973707946
26-06-2020,25611500297
27-06-2020,24866429445
28-06-2020,25135786986
29-06-2020,25456513994
30-06-2020,25249913730
01-07-2020,25788404350
02-07-2020,25599453477
03-07-2020,25155571600
04-07-2020,25570190315
05-07-2020,25415950649
06-07-2020,26964937043
07-07-2020,26696376073
08-07-2020,27547785703
09-07-2020,27143016879
10-07-2020,26919422187
11-07-2020,26752161985
12-07-2020,27054158346
13-07-2020,26775071858
14-07-2020,26846147251
15-07-2020,26649577378
16-07-2020,26118155895
17-07-2020,26024301468
18-07-2020,26330601164
19-07-2020,26669691075
20-07-2020,26411853756
21-07-2020,27406496758
22-07-2020,29331058164
23-07-2020,30733019165
24-07-2020,31243266716
25-07-2020,34027002730
26-07-2020,34656472193
27-07-2020,35989428749
28-07-2020,35450097600
29-07-2020,35626126751
30-07-2020,37466380887
31-07-2020,38699278449
01-08-2020,43144477508
02-08-2020,41522323563
03-08-2020,43277729882
04-08-2020,43684129572
05-08-2020,45002213069
06-08-2020,44264836294
07-08-2020,42538578850
08-08-2020,44166324646
09-08-2020,43850292041
10-08-2020,44390142137
11-08-2020,42656945169
12-08-2020,43855501072
13-08-2020,48091569052
14-08-2020,49068474083
15-08-2020,48620820125
16-08-2020,48675162267
17-08-2020,48203426751
18-08-2020,47551407033
19-08-2020,45625864918
20-08-2020,46751356941
21-08-2020,43690315907
22-08-2020,44448918222
23-08-2020,43954518396
24-08-2020,45842265023
25-08-2020,43135697974
26-08-2020,43417926668
27-08-2020,42992439543
28-08-2020,44485705032
29-08-2020,44945899480
30-08-2020,48151884394
31-08-2020,48909170052
01-09-2020,53633933560
02-09-2020,49478789435
03-09-2020,43370721326
04-09-2020,43665020996
05-09-2020,37710860058
06-09-2020,39751917523
07-09-2020,39679199320
08-09-2020,37988119627
09-09-2020,39512826170
10-09-2020,41430053162
11-09-2020,42177302259
12-09-2020,43588199422
13-09-2020,41160025962
14-09-2020,42482307939
15-09-2020,41087642853
16-09-2020,41202147932
17-09-2020,43821351213
18-09-2020,43302193327
19-09-2020,43440360815
20-09-2020,41812641074
21-09-2020,38519366615
22-09-2020,38830213878
23-09-2020,36196531454
24-09-2020,39384347822
25-09-2020,39707914546
26-09-2020,40085290850
27-09-2020,40309981004
28-09-2020,40057637361
29-09-2020,40581050364
30-09-2020,40606130498
