Date,MarketCap
10-05-2020,4284298805
11-05-2020,4324252567
12-05-2020,4290688416
13-05-2020,4402059139
14-05-2020,4451904875
15-05-2020,4335374823
16-05-2020,4356432759
17-05-2020,4440347515
18-05-2020,4562685226
19-05-2020,4528046418
20-05-2020,4410248518
21-05-2020,4205562286
22-05-2020,4318225302
23-05-2020,4327178478
24-05-2020,4140554843
25-05-2020,4246306992
26-05-2020,4184946929
27-05-2020,4301191635
28-05-2020,4409843470
29-05-2020,4386854700
30-05-2020,4629344100
31-05-2020,4419143462
01-06-2020,4704471366
02-06-2020,4588654764
03-06-2020,4644349362
04-06-2020,4729712856
05-06-2020,4731247939
06-06-2020,4667251382
07-06-2020,4687107480
08-06-2020,4701736234
09-06-2020,4705399173
10-06-2020,4741528762
11-06-2020,4358094940
12-06-2020,4465252557
13-06-2020,4445609987
14-06-2020,4401606562
15-06-2020,4355910858
16-06-2020,4379310468
17-06-2020,4433452557
18-06-2020,4369303393
19-06-2020,4284126566
20-06-2020,4276469121
21-06-2020,4265282305
22-06-2020,4422282480
23-06-2020,4441256038
24-06-2020,4300329766
25-06-2020,4286842975
26-06-2020,4244532099
27-06-2020,4028942836
28-06-2020,4108529537
29-06-2020,4154576924
30-06-2020,4095641221
01-07-2020,4127116636
02-07-2020,4101803221
03-07-2020,4088324393
04-07-2020,4158002615
05-07-2020,4093899884
06-07-2020,4459306613
07-07-2020,4376765279
08-07-2020,4489254470
09-07-2020,4408713168
10-07-2020,4391625506
11-07-2020,4368614501
12-07-2020,4370801100
13-07-2020,4290892965
14-07-2020,4246417281
15-07-2020,4196099849
16-07-2020,4136196359
17-07-2020,4114097930
18-07-2020,4140988076
19-07-2020,4193704830
20-07-2020,4113723680
21-07-2020,4239652412
22-07-2020,4408545078
23-07-2020,4387666328
24-07-2020,4350248195
25-07-2020,4608953631
26-07-2020,4559569200
27-07-2020,4940402551
28-07-2020,5330927673
29-07-2020,5327881680
30-07-2020,5398667508
31-07-2020,5552502658
01-08-2020,5875986524
02-08-2020,5244023472
03-08-2020,5479965917
04-08-2020,5329628420
05-08-2020,5442634080
06-08-2020,5706726475
07-08-2020,5608990208
08-08-2020,5628124936
09-08-2020,5553014744
10-08-2020,5593679750
11-08-2020,5230864859
12-08-2020,5317290116
13-08-2020,5537745351
14-08-2020,5424898781
15-08-2020,5602803465
16-08-2020,5692960148
17-08-2020,5867694770
18-08-2020,5625277383
19-08-2020,5413313861
20-08-2020,5452274568
21-08-2020,5258449752
22-08-2020,5315400441
23-08-2020,5271151844
24-08-2020,5389224269
25-08-2020,5120717824
26-08-2020,5098237491
27-08-2020,4895213658
28-08-2020,4975587603
29-08-2020,4976575189
30-08-2020,5163998625
31-08-2020,5080476442
01-09-2020,5417103333
02-09-2020,4888043310
03-09-2020,3998851865
04-09-2020,4291714837
05-09-2020,4170251808
06-09-2020,4228811552
07-09-2020,4231891588
08-09-2020,4119692455
09-09-2020,4159480934
10-09-2020,4215911572
11-09-2020,4175833599
12-09-2020,4264106265
13-09-2020,4107511806
14-09-2020,4189890350
15-09-2020,4363536397
16-09-2020,4292296919
17-09-2020,4318353227
18-09-2020,4337851407
19-09-2020,4327324184
20-09-2020,4193940565
21-09-2020,3955180105
22-09-2020,4076131184
23-09-2020,3851850082
24-09-2020,4008954697
25-09-2020,4013733201
26-09-2020,4114325969
27-09-2020,4239832482
28-09-2020,4190734726
29-09-2020,4243252782
30-09-2020,4225442430
