Date,MarketCap
12-06-2020,733338647
13-06-2020,732993965
14-06-2020,735592844
15-06-2020,732922437
16-06-2020,732354854
17-06-2020,733108840
18-06-2020,733934539
19-06-2020,731138926
20-06-2020,731679484
21-06-2020,733862362
22-06-2020,923388584
23-06-2020,928751866
24-06-2020,928547024
25-06-2020,926977218
26-06-2020,926770867
27-06-2020,930464300
28-06-2020,929618326
29-06-2020,926367159
30-06-2020,926644568
01-07-2020,927221552
02-07-2020,997225800
03-07-2020,1032048962
04-07-2020,1031489116
05-07-2020,1029539265
06-07-2020,1039654962
07-07-2020,1038804929
08-07-2020,1061787659
09-07-2020,1096247771
10-07-2020,1093299428
11-07-2020,1102870101
12-07-2020,1100023054
13-07-2020,1103604872
14-07-2020,1095116621
15-07-2020,1101510122
16-07-2020,1099136354
17-07-2020,1099898433
18-07-2020,1117249849
19-07-2020,1116663727
20-07-2020,1118591918
21-07-2020,1110501461
22-07-2020,1114093010
23-07-2020,1105697237
24-07-2020,1102545969
25-07-2020,1101566231
26-07-2020,1159911791
27-07-2020,1166129892
28-07-2020,1163349096
29-07-2020,1161180228
30-07-2020,1142044574
31-07-2020,1082806731
01-08-2020,1078234135
02-08-2020,1087685515
03-08-2020,1077457871
04-08-2020,1076313037
05-08-2020,1075606972
06-08-2020,1090447408
07-08-2020,1106792798
08-08-2020,1144064510
09-08-2020,1145141853
10-08-2020,1121666086
11-08-2020,1131156086
12-08-2020,1152688473
13-08-2020,1180454549
14-08-2020,1201606199
15-08-2020,1197863955
16-08-2020,1198189664
17-08-2020,1215397976
18-08-2020,1246911370
19-08-2020,1273150065
20-08-2020,1302241541
21-08-2020,1335178620
22-08-2020,1331176244
23-08-2020,1349648003
24-08-2020,1357585347
25-08-2020,1377477104
26-08-2020,1396655208
27-08-2020,1420883229
28-08-2020,1421662668
29-08-2020,1462877800
30-08-2020,1468810608
31-08-2020,1477273807
01-09-2020,1518200792
02-09-2020,1517343081
03-09-2020,1585650700
04-09-2020,1651416930
05-09-2020,1693485928
06-09-2020,1727361031
07-09-2020,1769299041
08-09-2020,1792973167
09-09-2020,1833586722
10-09-2020,1849355010
11-09-2020,1914163368
12-09-2020,1954647247
13-09-2020,1994741743
14-09-2020,2016445230
15-09-2020,2053604297
16-09-2020,2072382608
17-09-2020,2105065446
18-09-2020,2174402254
19-09-2020,2283061091
20-09-2020,2322713232
21-09-2020,2392455439
22-09-2020,2391425432
23-09-2020,2414047115
24-09-2020,2458968633
25-09-2020,2506048555
26-09-2020,2507815540
27-09-2020,2533182720
28-09-2020,2597507642
29-09-2020,2538586973
30-09-2020,2526168013
