Date,MarketCap
11-07-2020,170302234778
12-07-2020,170977422928
13-07-2020,170379677119
14-07-2020,170380670525
15-07-2020,169460074576
16-07-2020,168350501976
17-07-2020,168710427574
18-07-2020,168858972269
19-07-2020,169360219986
20-07-2020,168970262859
21-07-2020,172861732402
22-07-2020,175644844408
23-07-2020,176680237480
24-07-2020,175875016548
25-07-2020,178469614078
26-07-2020,182685328095
27-07-2020,202719581737
28-07-2020,201290022193
29-07-2020,204761455133
30-07-2020,204969047788
31-07-2020,208895308529
01-08-2020,216950669098
02-08-2020,203936136730
03-08-2020,207503423456
04-08-2020,206767135617
05-08-2020,216761492406
06-08-2020,217377233001
07-08-2020,214097928027
08-08-2020,216924147851
09-08-2020,215490364255
10-08-2020,219235405395
11-08-2020,210616121945
12-08-2020,213846666475
13-08-2020,217534728413
14-08-2020,217265120503
15-08-2020,219064372745
16-08-2020,219576092170
17-08-2020,226261747567
18-08-2020,221413097553
19-08-2020,217122068305
20-08-2020,219350310326
21-08-2020,214082401861
22-08-2020,215742068895
23-08-2020,215439967321
24-08-2020,217477962650
25-08-2020,209942744481
26-08-2020,212210534428
27-08-2020,209172436817
28-08-2020,213231661583
29-08-2020,212583870983
30-08-2020,216373660045
31-08-2020,215817677822
01-09-2020,221181001607
02-09-2020,210909793681
03-09-2020,189322069063
04-09-2020,194255818704
05-09-2020,187940141276
06-09-2020,189997214393
07-09-2020,191657203885
08-09-2020,187267336728
09-09-2020,189325507175
10-09-2020,191568387062
11-09-2020,192275791669
12-09-2020,193049493277
13-09-2020,190870759062
14-09-2020,197484272947
15-09-2020,199641896762
16-09-2020,202942925722
17-09-2020,202475761712
18-09-2020,202405809881
19-09-2020,205185696336
20-09-2020,202308927892
21-09-2020,193514327128
22-09-2020,194932197947
23-09-2020,189529920746
24-09-2020,199045623654
25-09-2020,197809986226
26-09-2020,198893019774
27-09-2020,199357967523
28-09-2020,198154065044
29-09-2020,200660083839
30-09-2020,199556965504
