Date,MarketCap
12-11-2019,3244098617
13-11-2019,3305222292
14-11-2019,3307441359
15-11-2019,3159918981
16-11-2019,3154697160
17-11-2019,3151297091
18-11-2019,3004482390
19-11-2019,2909049614
20-11-2019,2826455734
21-11-2019,2619271948
22-11-2019,2423526845
23-11-2019,2553835169
24-11-2019,2376408889
25-11-2019,2374635550
26-11-2019,2415058208
27-11-2019,2503874750
28-11-2019,2439314462
29-11-2019,2531096195
30-11-2019,2444407390
01-12-2019,2410249227
02-12-2019,2362891697
03-12-2019,2381198047
04-12-2019,2376597490
05-12-2019,2451700222
06-12-2019,2443683754
07-12-2019,2436807070
08-12-2019,2437963813
09-12-2019,2402814942
10-12-2019,2326653545
11-12-2019,2305761910
12-12-2019,2304769038
13-12-2019,2314190903
14-12-2019,2256062410
15-12-2019,2253796378
16-12-2019,2108889027
17-12-2019,1926624068
18-12-2019,2105229821
19-12-2019,2091312286
20-12-2019,2110754367
21-12-2019,2081183680
22-12-2019,2151987387
23-12-2019,2079375570
24-12-2019,2091124420
25-12-2019,2049171218
26-12-2019,2054427896
27-12-2019,2078393489
28-12-2019,2131695468
29-12-2019,2200851434
30-12-2019,2169339286
31-12-2019,2135152371
01-01-2020,2129155037
02-01-2020,2026178426
03-01-2020,2124701780
04-01-2020,2160640037
05-01-2020,2194781443
06-01-2020,2326488219
07-01-2020,2334489402
08-01-2020,2271292397
09-01-2020,2255020118
10-01-2020,2337067557
11-01-2020,2324702656
12-01-2020,2383146449
13-01-2020,2368399884
14-01-2020,2585972299
15-01-2020,2745971388
16-01-2020,2656091975
17-01-2020,2820689255
18-01-2020,2772273817
19-01-2020,2701556607
20-01-2020,2694716492
21-01-2020,2819517646
22-01-2020,2768298455
23-01-2020,2647453375
24-01-2020,2651498156
25-01-2020,2640407667
26-01-2020,2712347641
27-01-2020,2751653009
28-01-2020,2817568636
29-01-2020,2786094248
30-01-2020,2891490938
31-01-2020,2832476037
01-02-2020,2833617693
02-02-2020,2869369978
03-02-2020,2871636149
04-02-2020,2827247893
05-02-2020,2988645526
06-02-2020,3203319484
07-02-2020,3431490967
08-02-2020,3387965858
09-02-2020,3780873790
10-02-2020,3922374050
11-02-2020,3987557482
12-02-2020,4116553352
13-02-2020,3956869413
14-02-2020,4090142477
15-02-2020,3756157245
16-02-2020,3649884929
17-02-2020,3663104094
18-02-2020,3741929997
19-02-2020,3473680872
20-02-2020,3457448465
21-02-2020,3450562889
22-02-2020,3416905532
23-02-2020,3550727461
24-02-2020,3428670929
25-02-2020,3164000936
26-02-2020,2923955254
27-02-2020,2974261568
28-02-2020,2932619604
29-02-2020,3046045200
01-03-2020,2949478830
02-03-2020,3081814362
03-03-2020,3054303981
04-03-2020,3104386463
05-03-2020,3235479596
06-03-2020,3311126110
07-03-2020,3138663736
08-03-2020,2640090329
09-03-2020,2577359027
10-03-2020,2624783869
11-03-2020,2570218252
12-03-2020,1493178250
13-03-2020,1684938085
14-03-2020,1577212181
15-03-2020,1623183882
16-03-2020,1459875427
17-03-2020,1567370634
18-03-2020,1573897290
19-03-2020,1909934856
20-03-2020,1847133244
21-03-2020,1875460321
22-03-2020,1735514181
23-03-2020,1884749571
24-03-2020,1928844946
25-03-2020,1916881081
26-03-2020,2055823709
27-03-2020,1947826173
28-03-2020,1896476688
29-03-2020,1779529888
30-03-2020,1911055190
31-03-2020,1956901646
01-04-2020,1981787101
02-04-2020,2032342068
03-04-2020,2079993665
04-04-2020,2150221628
05-04-2020,2136159300
06-04-2020,2346196872
07-04-2020,2283519607
08-04-2020,2341772649
09-04-2020,2342787878
10-04-2020,2136720360
11-04-2020,2147073560
12-04-2020,2235857452
13-04-2020,2338405291
14-04-2020,2414719312
15-04-2020,2269891487
16-04-2020,2442350989
