Date,MarketCap
23-12-2019,1559978108
24-12-2019,1582936417
25-12-2019,1568482756
26-12-2019,1583166982
27-12-2019,1636504173
28-12-2019,1704772053
29-12-2019,1813274573
30-12-2019,1752211851
31-12-2019,1754060548
01-01-2020,1756282440
02-01-2020,1677433934
03-01-2020,1853999320
04-01-2020,1981510584
05-01-2020,2003156469
06-01-2020,2128712929
07-01-2020,2060934201
08-01-2020,2062931833
09-01-2020,2127416643
10-01-2020,3092666424
11-01-2020,2723486078
12-01-2020,2981519770
13-01-2020,3149819106
14-01-2020,7638163819
15-01-2020,5650999055
16-01-2020,5701492409
17-01-2020,5218978781
18-01-2020,4540896971
19-01-2020,5046171376
20-01-2020,5497689339
21-01-2020,5731505296
22-01-2020,5629050033
23-01-2020,4722121850
24-01-2020,4864986722
25-01-2020,4771607864
26-01-2020,4996615973
27-01-2020,5473156767
28-01-2020,5371343646
29-01-2020,5247563141
30-01-2020,5453378902
31-01-2020,4971493553
01-02-2020,5086094873
02-02-2020,5051860965
03-02-2020,5125136446
04-02-2020,4967266626
05-02-2020,5457622454
06-02-2020,5399157669
07-02-2020,5400617200
08-02-2020,6141774147
09-02-2020,6395258537
10-02-2020,6437296314
11-02-2020,6639678579
12-02-2020,6700928233
13-02-2020,6561311655
14-02-2020,6586605882
15-02-2020,5667626454
16-02-2020,5225615842
17-02-2020,5657134753
18-02-2020,5651528354
19-02-2020,5279438577
20-02-2020,5220883968
21-02-2020,5293536439
22-02-2020,5128781295
23-02-2020,5385055786
24-02-2020,5074420607
25-02-2020,4752645344
26-02-2020,4117499598
27-02-2020,4145814248
28-02-2020,3952595223
29-02-2020,3885583525
01-03-2020,4182980992
02-03-2020,4602595814
03-03-2020,4512752617
04-03-2020,4233580944
05-03-2020,4406176623
06-03-2020,4488244298
07-03-2020,4290029659
08-03-2020,3625901374
09-03-2020,3648762066
10-03-2020,3642792872
11-03-2020,3490756151
12-03-2020,1993443454
13-03-2020,2215635399
14-03-2020,2131684760
15-03-2020,2253595393
16-03-2020,2008884568
17-03-2020,2145118674
18-03-2020,2188240708
19-03-2020,2866452832
20-03-2020,2940325995
21-03-2020,3075663812
22-03-2020,2894145363
23-03-2020,3091166642
24-03-2020,3264794078
25-03-2020,3173320257
26-03-2020,3165833330
27-03-2020,3060923774
28-03-2020,2881807559
29-03-2020,2723746297
30-03-2020,3055224234
31-03-2020,3036599445
01-04-2020,3084576623
02-04-2020,3216229260
03-04-2020,3279971996
04-04-2020,3292469055
05-04-2020,3211817401
06-04-2020,3508506632
07-04-2020,3395512713
08-04-2020,3988544819
09-04-2020,3946038558
10-04-2020,3427290824
11-04-2020,3418941501
12-04-2020,3546256467
13-04-2020,3455143673
14-04-2020,3465557864
15-04-2020,3348028871
16-04-2020,3578698020
17-04-2020,3571876826
18-04-2020,3741225764
19-04-2020,3598945829
20-04-2020,3403889268
21-04-2020,3383173920
22-04-2020,3535551790
23-04-2020,3563430380
24-04-2020,3579452798
25-04-2020,3586352419
26-04-2020,3599743357
27-04-2020,3568096420
28-04-2020,3597181807
29-04-2020,3831381047
30-04-2020,3831312984
01-05-2020,3925244466
02-05-2020,3926300163
03-05-2020,3837664273
04-05-2020,3780235237
05-05-2020,3812413299
06-05-2020,3770375529
