24/11/2015,48,1
25/11/2015,31,1
26/11/2015,59,1
27/11/2015,31,1
28/11/2015,30,1
29/11/2015,38,1
30/11/2015,27,1
01/12/2015,44,1
02/12/2015,43,1
03/12/2015,47,1
04/12/2015,27,1
05/12/2015,37,1
06/12/2015,50,1
07/12/2015,31,1
08/12/2015,28,1
09/12/2015,84,1
10/12/2015,44,1
11/12/2015,61,1
12/12/2015,58,1
13/12/2015,56,1
14/12/2015,48,1
15/12/2015,48,1
16/12/2015,47,1
17/12/2015,54,1
18/12/2015,35,1
19/12/2015,49,1
20/12/2015,34,1
21/12/2015,36,1
22/12/2015,34,1
23/12/2015,60,1
24/12/2015,52,1
25/12/2015,43,1
26/12/2015,42,1
27/12/2015,65,1
28/12/2015,32,1
29/12/2015,36,1
30/12/2015,51,1
31/12/2015,33,1
01/01/2016,35,1
02/01/2016,30,1
03/01/2016,19,1
04/01/2016,44,1
05/01/2016,38,1
06/01/2016,28,1
07/01/2016,38,1
08/01/2016,56,1
09/01/2016,45,1
10/01/2016,35,1
11/01/2016,37,1
12/01/2016,49,1
13/01/2016,46,1
14/01/2016,47,1
15/01/2016,52,1
16/01/2016,33,1
17/01/2016,44,1
18/01/2016,50,1
19/01/2016,46,1
20/01/2016,44,1
21/01/2016,51,1
22/01/2016,54,1
23/01/2016,43,1
24/01/2016,42,1
25/01/2016,37,1
26/01/2016,58,1
27/01/2016,59,1
28/01/2016,52,1
29/01/2016,43,1
30/01/2016,60,1
31/01/2016,42,1
01/02/2016,31,1
02/02/2016,35,1
03/02/2016,37,1
04/02/2016,44,1
05/02/2016,39,1
06/02/2016,36,1
07/02/2016,62,1
08/02/2016,40,1
09/02/2016,36,1
10/02/2016,27,1
11/02/2016,44,1
12/02/2016,34,1
13/02/2016,40,1
14/02/2016,42,1
15/02/2016,52,1
16/02/2016,40,1
17/02/2016,39,1
18/02/2016,41,1
19/02/2016,46,1
20/02/2016,37,1
21/02/2016,48,1
22/02/2016,51,1
23/02/2016,38,1
24/02/2016,49,1
25/02/2016,21,1
26/02/2016,42,1
27/02/2016,49,1
28/02/2016,37,1
29/02/2016,45,1
01/03/2016,38,1
02/03/2016,34,1
03/03/2016,29,1
04/03/2016,30,1
05/03/2016,35,1
06/03/2016,32,1
07/03/2016,47,1
08/03/2016,46,1
09/03/2016,22,1
10/03/2016,33,1
11/03/2016,34,1
12/03/2016,50,1
13/03/2016,49,1
14/03/2016,59,1
15/03/2016,40,1
16/03/2016,32,1
17/03/2016,35,1
18/03/2016,47,1
19/03/2016,26,1
20/03/2016,47,1
21/03/2016,44,1
22/03/2016,23,1
23/03/2016,38,1
24/03/2016,41,1
25/03/2016,74,1
26/03/2016,32,1
27/03/2016,52,1
28/03/2016,32,1
29/03/2016,27,1
30/03/2016,35,1
31/03/2016,52,1
01/04/2016,41,1
02/04/2016,21,1
03/04/2016,28,1
04/04/2016,36,1
05/04/2016,39,1
06/04/2016,27,1
07/04/2016,41,1
08/04/2016,24,1
09/04/2016,24,1
10/04/2016,30,1
11/04/2016,10,1
12/04/2016,30,1
13/04/2016,31,1
14/04/2016,42,1
15/04/2016,28,1
16/04/2016,24,1
17/04/2016,50,1
18/04/2016,33,1
19/04/2016,24,1
20/04/2016,29,1
21/04/2016,48,1
22/04/2016,34,1
23/04/2016,40,1
24/04/2016,42,1
25/04/2016,44,1
26/04/2016,56,1
27/04/2016,57,1
28/04/2016,31,1
29/04/2016,37,1
30/04/2016,34,1
01/05/2016,64,1
02/05/2016,31,1
03/05/2016,44,1
04/05/2016,47,1
05/05/2016,57,1
06/05/2016,53,1
07/05/2016,33,1
08/05/2016,46,1
09/05/2016,53,1
10/05/2016,76,1
11/05/2016,74,1
12/05/2016,44,1
13/05/2016,57,1
14/05/2016,41,1
15/05/2016,63,1
16/05/2016,33,1
17/05/2016,54,1
18/05/2016,46,1
19/05/2016,47,1
20/05/2016,56,1
21/05/2016,49,1
22/05/2016,64,1
23/05/2016,44,1
24/05/2016,47,1
25/05/2016,55,1
26/05/2016,52,1
27/05/2016,44,1
28/05/2016,52,1
29/05/2016,85,1
30/05/2016,66,1
31/05/2016,85,1
01/06/2016,53,1
02/06/2016,48,1
03/06/2016,61,1
04/06/2016,63,1
05/06/2016,65,1
06/06/2016,73,1
07/06/2016,59,1
08/06/2016,36,1
09/06/2016,65,1
10/06/2016,71,1
11/06/2016,52,1
12/06/2016,93,1
13/06/2016,85,1
14/06/2016,71,1
15/06/2016,77,1
16/06/2016,100,1
17/06/2016,91,1
18/06/2016,99,1
19/06/2016,75,1
20/06/2016,70,1
21/06/2016,75,1
22/06/2016,59,1
23/06/2016,72,1
24/06/2016,74,1
25/06/2016,75,1
